"Zone","Post.Code","Destination.zone","State"
"QLD Metro","4539","Inter State Metro","QLD"
"QLD Metro","4540","Inter State Metro","QLD"
"QLD Metro","4541","Inter State Metro","QLD"
"QLD Metro","4542","Inter State Metro","QLD"
"QLD Metro","4543","Inter State Metro","QLD"
"QLD Metro","4544","Inter State Metro","QLD"
"QLD Metro","4545","Inter State Metro","QLD"
"QLD Metro","4546","Inter State Metro","QLD"
"QLD Metro","4547","Inter State Metro","QLD"
"QLD Metro","4548","Inter State Metro","QLD"
"QLD Metro","4549","Inter State Metro","QLD"
"QLD Metro","4300","Inter State Metro","QLD"
"QLD Metro","4301","Inter State Metro","QLD"
"QLD Metro","4302","Inter State Metro","QLD"
"QLD Metro","4303","Inter State Metro","QLD"
"QLD Metro","4304","Inter State Metro","QLD"
"QLD Metro","4305","Inter State Metro","QLD"
"QLD Metro","4306","Inter State Metro","QLD"
"QLD Metro","4307","Inter State Metro","QLD"
"QLD Metro","4308","Inter State Metro","QLD"
"QLD Metro","4210","Inter State Metro","QLD"
"QLD Metro","4211","Inter State Metro","QLD"
"QLD Metro","4212","Inter State Metro","QLD"
"QLD Metro","4213","Inter State Metro","QLD"
"QLD Metro","4214","Inter State Metro","QLD"
"QLD Metro","4215","Inter State Metro","QLD"
"QLD Metro","4216","Inter State Metro","QLD"
"QLD Metro","4217","Inter State Metro","QLD"
"QLD Metro","4218","Inter State Metro","QLD"
"QLD Metro","4219","Inter State Metro","QLD"
"QLD Metro","4220","Inter State Metro","QLD"
"QLD Metro","4221","Inter State Metro","QLD"
"QLD Metro","4222","Inter State Metro","QLD"
"QLD Metro","4223","Inter State Metro","QLD"
"QLD Metro","4224","Inter State Metro","QLD"
"QLD Metro","4226","Inter State Metro","QLD"
"QLD Metro","4227","Inter State Metro","QLD"
"QLD Metro","4228","Inter State Metro","QLD"
"QLD Metro","4229","Inter State Metro","QLD"
"QLD Metro","4230","Inter State Metro","QLD"
"QLD Metro","4231","Inter State Metro","QLD"
"QLD Metro","4232","Inter State Metro","QLD"
"QLD Metro","4233","Inter State Metro","QLD"
"QLD Metro","4234","Inter State Metro","QLD"
"QLD Metro","4235","Inter State Metro","QLD"
"QLD Metro","4236","Inter State Metro","QLD"
"QLD Metro","4237","Inter State Metro","QLD"
"QLD Metro","4238","Inter State Metro","QLD"
"QLD Metro","4239","Inter State Metro","QLD"
"QLD Metro","4240","Inter State Metro","QLD"
"QLD Metro","4241","Inter State Metro","QLD"
"QLD Metro","4242","Inter State Metro","QLD"
"QLD Metro","4243","Inter State Metro","QLD"
"QLD Metro","4244","Inter State Metro","QLD"
"QLD Metro","4245","Inter State Metro","QLD"
"QLD Metro","4246","Inter State Metro","QLD"
"QLD Metro","4247","Inter State Metro","QLD"
"QLD Metro","4248","Inter State Metro","QLD"
"QLD Metro","4249","Inter State Metro","QLD"
"QLD Metro","4250","Inter State Metro","QLD"
"QLD Metro","4251","Inter State Metro","QLD"
"QLD Metro","4252","Inter State Metro","QLD"
"QLD Metro","4253","Inter State Metro","QLD"
"QLD Metro","4254","Inter State Metro","QLD"
"QLD Metro","4255","Inter State Metro","QLD"
"QLD Metro","4256","Inter State Metro","QLD"
"QLD Metro","4257","Inter State Metro","QLD"
"QLD Metro","4258","Inter State Metro","QLD"
"QLD Metro","4259","Inter State Metro","QLD"
"QLD Metro","4260","Inter State Metro","QLD"
"QLD Metro","4261","Inter State Metro","QLD"
"QLD Metro","4262","Inter State Metro","QLD"
"QLD Metro","4263","Inter State Metro","QLD"
"QLD Metro","4264","Inter State Metro","QLD"
"QLD Metro","4265","Inter State Metro","QLD"
"QLD Metro","4266","Inter State Metro","QLD"
"QLD Metro","4267","Inter State Metro","QLD"
"QLD Metro","4268","Inter State Metro","QLD"
"QLD Metro","4269","Inter State Metro","QLD"
"QLD Metro","9726","Inter State Metro","QLD"
"QLD Metro","9727","Inter State Metro","QLD"
"QLD Metro","9728","Inter State Metro","QLD"
"QLD Metro","9729","Inter State Metro","QLD"
"QLD Metro","9730","Inter State Metro","QLD"
"QLD Metro","9731","Inter State Metro","QLD"
"QLD Metro","9732","Inter State Metro","QLD"
"QLD Metro","9733","Inter State Metro","QLD"
"QLD Metro","9734","Inter State Metro","QLD"
"QLD Metro","9735","Inter State Metro","QLD"
"QLD Metro","9736","Inter State Metro","QLD"
"QLD Metro","9737","Inter State Metro","QLD"
"QLD Metro","9738","Inter State Metro","QLD"
"QLD Metro","9739","Inter State Metro","QLD"
"QLD Metro","9740","Inter State Metro","QLD"
"QLD Metro","9741","Inter State Metro","QLD"
"QLD Metro","9742","Inter State Metro","QLD"
"QLD Metro","9743","Inter State Metro","QLD"
"QLD Metro","9744","Inter State Metro","QLD"
"QLD Metro","9745","Inter State Metro","QLD"
"QLD Metro","9746","Inter State Metro","QLD"
"QLD Metro","9747","Inter State Metro","QLD"
"QLD Metro","9748","Inter State Metro","QLD"
"QLD Metro","9749","Inter State Metro","QLD"
"QLD Metro","9750","Inter State Metro","QLD"
"QLD Metro","9751","Inter State Metro","QLD"
"QLD Metro","9752","Inter State Metro","QLD"
"QLD Metro","9753","Inter State Metro","QLD"
"QLD Metro","9754","Inter State Metro","QLD"
"QLD Metro","9755","Inter State Metro","QLD"
"QLD Metro","9756","Inter State Metro","QLD"
"QLD Metro","9757","Inter State Metro","QLD"
"QLD Metro","9758","Inter State Metro","QLD"
"QLD Metro","9759","Inter State Metro","QLD"
"QLD Metro","9760","Inter State Metro","QLD"
"QLD Metro","9761","Inter State Metro","QLD"
"QLD Metro","9762","Inter State Metro","QLD"
"QLD Metro","9763","Inter State Metro","QLD"
"QLD Metro","9764","Inter State Metro","QLD"
"QLD Metro","9765","Inter State Metro","QLD"
"QLD Metro","9766","Inter State Metro","QLD"
"QLD Metro","9767","Inter State Metro","QLD"
"QLD Metro","9768","Inter State Metro","QLD"
"QLD Metro","9769","Inter State Metro","QLD"
"QLD Metro","9770","Inter State Metro","QLD"
"QLD Metro","9771","Inter State Metro","QLD"
"QLD Metro","9772","Inter State Metro","QLD"
"QLD Metro","9773","Inter State Metro","QLD"
"QLD Metro","9774","Inter State Metro","QLD"
"QLD Metro","9775","Inter State Metro","QLD"
"QLD Metro","9776","Inter State Metro","QLD"
"QLD Metro","9777","Inter State Metro","QLD"
"QLD Metro","9778","Inter State Metro","QLD"
"QLD Metro","9779","Inter State Metro","QLD"
"QLD Metro","9780","Inter State Metro","QLD"
"QLD Metro","9781","Inter State Metro","QLD"
"QLD Metro","9782","Inter State Metro","QLD"
"QLD Metro","9783","Inter State Metro","QLD"
"QLD Metro","9784","Inter State Metro","QLD"
"QLD Metro","9785","Inter State Metro","QLD"
"QLD Metro","9786","Inter State Metro","QLD"
"QLD Metro","9787","Inter State Metro","QLD"
"QLD Metro","9788","Inter State Metro","QLD"
"QLD Metro","9789","Inter State Metro","QLD"
"QLD Metro","9790","Inter State Metro","QLD"
"QLD Metro","9791","Inter State Metro","QLD"
"QLD Metro","9792","Inter State Metro","QLD"
"QLD Metro","9793","Inter State Metro","QLD"
"QLD Metro","9794","Inter State Metro","QLD"
"QLD Metro","9795","Inter State Metro","QLD"
"QLD Metro","9796","Inter State Metro","QLD"
"QLD Metro","9797","Inter State Metro","QLD"
"QLD Metro","9798","Inter State Metro","QLD"
"QLD Metro","9799","Inter State Metro","QLD"
"QLD Metro","9800","Inter State Metro","QLD"
"QLD Metro","9801","Inter State Metro","QLD"
"QLD Metro","9802","Inter State Metro","QLD"
"QLD Metro","9803","Inter State Metro","QLD"
"QLD Metro","9804","Inter State Metro","QLD"
"QLD Metro","9805","Inter State Metro","QLD"
"QLD Metro","9806","Inter State Metro","QLD"
"QLD Metro","9807","Inter State Metro","QLD"
"QLD Metro","9808","Inter State Metro","QLD"
"QLD Metro","9809","Inter State Metro","QLD"
"QLD Metro","9810","Inter State Metro","QLD"
"QLD Metro","9811","Inter State Metro","QLD"
"QLD Metro","9812","Inter State Metro","QLD"
"QLD Metro","9813","Inter State Metro","QLD"
"QLD Metro","9814","Inter State Metro","QLD"
"QLD Metro","9815","Inter State Metro","QLD"
"QLD Metro","9816","Inter State Metro","QLD"
"QLD Metro","9817","Inter State Metro","QLD"
"QLD Metro","9818","Inter State Metro","QLD"
"QLD Metro","9819","Inter State Metro","QLD"
"QLD Metro","9820","Inter State Metro","QLD"
"QLD Metro","9821","Inter State Metro","QLD"
"QLD Metro","9822","Inter State Metro","QLD"
"QLD Metro","9823","Inter State Metro","QLD"
"QLD Metro","9824","Inter State Metro","QLD"
"QLD Metro","9825","Inter State Metro","QLD"
"QLD Metro","9826","Inter State Metro","QLD"
"QLD Metro","9827","Inter State Metro","QLD"
"QLD Metro","9828","Inter State Metro","QLD"
"QLD Metro","9829","Inter State Metro","QLD"
"QLD Metro","9830","Inter State Metro","QLD"
"QLD Metro","9831","Inter State Metro","QLD"
"QLD Metro","9832","Inter State Metro","QLD"
"QLD Metro","9833","Inter State Metro","QLD"
"QLD Metro","9834","Inter State Metro","QLD"
"QLD Metro","9835","Inter State Metro","QLD"
"QLD Metro","9836","Inter State Metro","QLD"
"QLD Metro","9837","Inter State Metro","QLD"
"QLD Metro","9838","Inter State Metro","QLD"
"QLD Metro","9839","Inter State Metro","QLD"
"QLD Metro","9840","Inter State Metro","QLD"
"QLD Metro","9841","Inter State Metro","QLD"
"QLD Metro","9842","Inter State Metro","QLD"
"QLD Metro","9843","Inter State Metro","QLD"
"QLD Metro","9844","Inter State Metro","QLD"
"QLD Metro","9845","Inter State Metro","QLD"
"QLD Metro","9846","Inter State Metro","QLD"
"QLD Metro","9847","Inter State Metro","QLD"
"QLD Metro","9848","Inter State Metro","QLD"
"QLD Metro","9849","Inter State Metro","QLD"
"QLD Metro","9850","Inter State Metro","QLD"
"QLD Metro","9851","Inter State Metro","QLD"
"QLD Metro","9852","Inter State Metro","QLD"
"QLD Metro","9853","Inter State Metro","QLD"
"QLD Metro","9854","Inter State Metro","QLD"
"QLD Metro","9855","Inter State Metro","QLD"
"QLD Metro","9856","Inter State Metro","QLD"
"QLD Metro","9857","Inter State Metro","QLD"
"QLD Metro","9858","Inter State Metro","QLD"
"QLD Metro","9859","Inter State Metro","QLD"
"QLD Metro","9860","Inter State Metro","QLD"
"QLD Metro","9861","Inter State Metro","QLD"
"QLD Metro","9862","Inter State Metro","QLD"
"QLD Metro","9863","Inter State Metro","QLD"
"QLD Metro","9864","Inter State Metro","QLD"
"QLD Metro","9865","Inter State Metro","QLD"
"QLD Metro","9866","Inter State Metro","QLD"
"QLD Metro","9867","Inter State Metro","QLD"
"QLD Metro","9868","Inter State Metro","QLD"
"QLD Metro","9869","Inter State Metro","QLD"
"QLD Metro","9870","Inter State Metro","QLD"
"QLD Metro","9871","Inter State Metro","QLD"
"QLD Metro","9872","Inter State Metro","QLD"
"QLD Metro","9873","Inter State Metro","QLD"
"QLD Metro","9874","Inter State Metro","QLD"
"QLD Metro","9875","Inter State Metro","QLD"
"QLD Metro","9876","Inter State Metro","QLD"
"QLD Metro","9877","Inter State Metro","QLD"
"QLD Metro","9878","Inter State Metro","QLD"
"QLD Metro","9879","Inter State Metro","QLD"
"QLD Metro","9880","Inter State Metro","QLD"
"QLD Metro","9881","Inter State Metro","QLD"
"QLD Metro","9882","Inter State Metro","QLD"
"QLD Metro","9883","Inter State Metro","QLD"
"QLD Metro","9884","Inter State Metro","QLD"
"QLD Metro","9885","Inter State Metro","QLD"
"QLD Metro","9886","Inter State Metro","QLD"
"QLD Metro","9887","Inter State Metro","QLD"
"QLD Metro","9888","Inter State Metro","QLD"
"QLD Metro","9889","Inter State Metro","QLD"
"QLD Metro","9890","Inter State Metro","QLD"
"QLD Metro","9891","Inter State Metro","QLD"
"QLD Metro","9892","Inter State Metro","QLD"
"QLD Metro","9893","Inter State Metro","QLD"
"QLD Metro","9894","Inter State Metro","QLD"
"QLD Metro","9895","Inter State Metro","QLD"
"QLD Metro","9896","Inter State Metro","QLD"
"QLD Metro","9897","Inter State Metro","QLD"
"QLD Metro","9898","Inter State Metro","QLD"
"QLD Metro","9899","Inter State Metro","QLD"
"QLD Metro","9900","Inter State Metro","QLD"
"QLD Metro","9901","Inter State Metro","QLD"
"QLD Metro","9902","Inter State Metro","QLD"
"QLD Metro","9903","Inter State Metro","QLD"
"QLD Metro","9904","Inter State Metro","QLD"
"QLD Metro","9905","Inter State Metro","QLD"
"QLD Metro","9906","Inter State Metro","QLD"
"QLD Metro","9907","Inter State Metro","QLD"
"QLD Metro","9908","Inter State Metro","QLD"
"QLD Metro","9909","Inter State Metro","QLD"
"QLD Metro","9910","Inter State Metro","QLD"
"QLD Metro","9911","Inter State Metro","QLD"
"QLD Metro","9912","Inter State Metro","QLD"
"QLD Metro","9913","Inter State Metro","QLD"
"QLD Metro","9914","Inter State Metro","QLD"
"QLD Metro","9915","Inter State Metro","QLD"
"QLD Metro","9916","Inter State Metro","QLD"
"QLD Metro","9917","Inter State Metro","QLD"
"QLD Metro","9918","Inter State Metro","QLD"
"QLD Metro","9919","Inter State Metro","QLD"
"QLD Metro","4225","Inter State Metro","QLD"
"QLD Metro","4550","Inter State Metro","QLD"
"QLD Metro","4551","Inter State Metro","QLD"
"QLD Metro","4552","Inter State Metro","QLD"
"QLD Metro","4553","Inter State Metro","QLD"
"QLD Metro","4554","Inter State Metro","QLD"
"QLD Metro","4555","Inter State Metro","QLD"
"QLD Metro","4556","Inter State Metro","QLD"
"QLD Metro","4557","Inter State Metro","QLD"
"QLD Metro","4558","Inter State Metro","QLD"
"QLD Metro","4559","Inter State Metro","QLD"
"QLD Metro","4560","Inter State Metro","QLD"
"QLD Metro","4561","Inter State Metro","QLD"
"QLD Metro","4562","Inter State Metro","QLD"
"QLD Metro","4563","Inter State Metro","QLD"
"QLD Metro","4564","Inter State Metro","QLD"
"QLD Metro","4565","Inter State Metro","QLD"
"QLD Metro","4566","Inter State Metro","QLD"
"QLD Metro","4567","Inter State Metro","QLD"
"QLD Metro","4568","Inter State Metro","QLD"
"QLD Metro","4569","Inter State Metro","QLD"
"QLD Metro","4570","Inter State Metro","QLD"
"QLD Metro","4571","Inter State Metro","QLD"
"QLD Metro","4572","Inter State Metro","QLD"
"QLD Metro","4573","Inter State Metro","QLD"
"QLD Metro","4574","Inter State Metro","QLD"
"QLD Metro","4575","Inter State Metro","QLD"
"QLD Metro","4576","Inter State Metro","QLD"
"QLD Metro","4577","Inter State Metro","QLD"
"QLD Metro","4578","Inter State Metro","QLD"
"QLD Metro","4579","Inter State Metro","QLD"
"QLD Country","4309","Inter State Remote","QLD"
"QLD Country","4310","Inter State Remote","QLD"
"QLD Country","4311","Inter State Remote","QLD"
"QLD Country","4312","Inter State Remote","QLD"
"QLD Country","4313","Inter State Remote","QLD"
"QLD Country","4314","Inter State Remote","QLD"
"QLD Country","4315","Inter State Remote","QLD"
"QLD Country","4316","Inter State Remote","QLD"
"QLD Country","4317","Inter State Remote","QLD"
"QLD Country","4318","Inter State Remote","QLD"
"QLD Country","4319","Inter State Remote","QLD"
"QLD Country","4320","Inter State Remote","QLD"
"QLD Country","4321","Inter State Remote","QLD"
"QLD Country","4322","Inter State Remote","QLD"
"QLD Country","4323","Inter State Remote","QLD"
"QLD Country","4324","Inter State Remote","QLD"
"QLD Country","4325","Inter State Remote","QLD"
"QLD Country","4326","Inter State Remote","QLD"
"QLD Country","4327","Inter State Remote","QLD"
"QLD Country","4328","Inter State Remote","QLD"
"QLD Country","4329","Inter State Remote","QLD"
"QLD Country","4330","Inter State Remote","QLD"
"QLD Country","4331","Inter State Remote","QLD"
"QLD Country","4332","Inter State Remote","QLD"
"QLD Country","4333","Inter State Remote","QLD"
"QLD Country","4334","Inter State Remote","QLD"
"QLD Country","4335","Inter State Remote","QLD"
"QLD Country","4336","Inter State Remote","QLD"
"QLD Country","4337","Inter State Remote","QLD"
"QLD Country","4338","Inter State Remote","QLD"
"QLD Country","4339","Inter State Remote","QLD"
"QLD Country","4340","Inter State Remote","QLD"
"QLD Country","4341","Inter State Remote","QLD"
"QLD Country","4342","Inter State Remote","QLD"
"QLD Country","4343","Inter State Remote","QLD"
"QLD Country","4344","Inter State Remote","QLD"
"QLD Country","4345","Inter State Remote","QLD"
"QLD Country","4346","Inter State Remote","QLD"
"QLD Country","4347","Inter State Remote","QLD"
"QLD Country","4348","Inter State Remote","QLD"
"QLD Country","4349","Inter State Remote","QLD"
"QLD Country","4350","Inter State Remote","QLD"
"QLD Country","4351","Inter State Remote","QLD"
"QLD Country","4352","Inter State Remote","QLD"
"QLD Country","4353","Inter State Remote","QLD"
"QLD Country","4354","Inter State Remote","QLD"
"QLD Country","4355","Inter State Remote","QLD"
"QLD Country","4356","Inter State Remote","QLD"
"QLD Country","4357","Inter State Remote","QLD"
"QLD Country","4358","Inter State Remote","QLD"
"QLD Country","4359","Inter State Remote","QLD"
"QLD Country","4360","Inter State Remote","QLD"
"QLD Country","4361","Inter State Remote","QLD"
"QLD Country","4362","Inter State Remote","QLD"
"QLD Country","4363","Inter State Remote","QLD"
"QLD Country","4364","Inter State Remote","QLD"
"QLD Country","4365","Inter State Remote","QLD"
"QLD Country","4366","Inter State Remote","QLD"
"QLD Country","4367","Inter State Remote","QLD"
"QLD Country","4368","Inter State Remote","QLD"
"QLD Country","4369","Inter State Remote","QLD"
"QLD Country","4370","Inter State Remote","QLD"
"QLD Country","4371","Inter State Remote","QLD"
"QLD Country","4372","Inter State Remote","QLD"
"QLD Country","4373","Inter State Remote","QLD"
"QLD Country","4374","Inter State Remote","QLD"
"QLD Country","4375","Inter State Remote","QLD"
"QLD Country","4376","Inter State Remote","QLD"
"QLD Country","4377","Inter State Remote","QLD"
"QLD Country","4378","Inter State Remote","QLD"
"QLD Country","4379","Inter State Remote","QLD"
"QLD Country","4380","Inter State Remote","QLD"
"QLD Country","4381","Inter State Remote","QLD"
"QLD Country","4382","Inter State Remote","QLD"
"QLD Country","4383","Inter State Remote","QLD"
"QLD Country","4384","Inter State Remote","QLD"
"QLD Country","4385","Inter State Remote","QLD"
"QLD Country","4386","Inter State Remote","QLD"
"QLD Country","4387","Inter State Remote","QLD"
